"Kapx","r","b","beta","init.size","Kexact","rcrit","p.colonization.from.one","poiss.imm","p.colonization.from.rcrit","p.colonization.to.rcrit","t.extinction.from.Kexact","t.extinction.from.rcrit"
150,0.5,8,12,1,137.640828326185,4.35917167381547,0.0105094513409613,0.0126743168449436,0.0988611755726814,0.17874739224244,632443539.826961,166873597.446515
50,1,8,12,1,36.52417469626,5.47582530373998,0.0127839514178977,0.0173745373233382,0.220645738164933,0.10029187827071,260.909029212604,79.0664477439499
100,1,8,12,1,87.424630354416,4.57536964558404,0.00951172594570536,0.0134719653808867,0.202970566726148,0.103985592249024,300431267.489782,85244740.3131442
150,1,8,12,1,137.640828326185,4.35917167381547,0.00791445844702458,0.0113747781501183,0.122891594287294,0.135239092586991,1875949649.04506,577693034.999109
50,1.5,8,12,1,36.52417469626,5.47582530373998,0.00786852900194715,0.0130627000682457,0.240561949323756,0.0666833197073885,774.239527956177,238.029463702383
100,1.5,8,12,1,87.424630354416,4.57536964558404,0.00642718998727025,0.0111254399479825,0.241521844214798,0.0714475779084825,2361815271.96079,691801186.799158
150,1.5,8,12,1,137.640828326185,4.35917167381547,0.00545269511588532,0.0096004285169372,0.139542676334399,0.097663169245655,1852601121.20052,595259200.325272
50,0.5,9,13.5,1,34.4731886124821,6.52681138751788,0.0192797483693766,0.022011997475669,0.27345285897044,0.0972378179294939,74.0535743714182,26.1695544861461
100,0.5,9,13.5,1,85.7523291251575,5.24767087484253,0.0116615382845306,0.0138178798693945,0.137947450188215,0.140795634872514,43877.5123249055,12316.7904142149
150,0.5,9,13.5,1,136.03815682486,4.96184317513958,0.00955798221059123,0.0114516274931111,0.120012509255101,0.141442289727269,259513732.412104,60243124.0371847
50,1,9,13.5,1,34.4731886124821,6.52681138751788,0.011011346074076,0.0148899727124408,0.307312058867733,0.0616776747589263,127.11654745264,42.5217709154031
100,1,9,13.5,1,85.7523291251575,5.24767087484253,0.00798947460033279,0.0112383836918197,0.169082280057092,0.0987155703975019,61254274.6617616,20267318.0005938
150,1,9,13.5,1,136.03815682486,4.96184317513958,0.00673154203998665,0.00959304433256062,0.152765877336283,0.0999499969765877,1911454141.86921,491807104.249189
50,1.5,9,13.5,1,34.4731886124821,6.52681138751788,0.00602382192280728,0.0100186875100874,0.342091712992841,0.0360729582710146,247.884611284484,80.4173271563879
100,1.5,9,13.5,1,85.7523291251575,5.24767087484253,0.00499521512662217,0.00862156997062589,0.190502085304904,0.0648600884968114,2299830813.01836,799535984.802956
150,1.5,9,13.5,1,136.03815682486,4.96184317513958,0.00431622612794863,0.00755666902687351,0.177393179751156,0.0664287583679207,1871974283.38753,478252686.286683
50,0.5,10,15,1,32.2474487139159,7.75255128608411,0.0182765946325032,0.020804027904044,0.301252114109734,0.0814966772370386,56.7395968506472,22.876119643995
100,0.5,10,15,1,84.0512483795333,5.94875162046672,0.0106456093391081,0.0125490719040652,0.159516738941115,0.114361308681627,19783.7548144466,4854.77063918936
150,0.5,10,15,1,134.420493633626,5.57950636637436,0.00873025799989891,0.0104019312158404,0.140796183973733,0.115067744069146,96502892.6012874,26407847.1783549
50,1,10,15,1,32.2474487139159,7.75255128608411,0.00936620703088397,0.0126344368904883,0.321524179698966,0.0477271063743636,72.3470823126413,26.92448128009
100,1,10,15,1,84.0512483795333,5.94875162046672,0.0067710167047182,0.00947299927404636,0.197519310247339,0.0747540449847472,12835299.4641615,3532339.9405319
150,1,10,15,1,134.420493633626,5.57950636637436,0.00574979674714598,0.00813961496578997,0.182438542731561,0.0760647519433072,1928024593.23628,596550335.138993
50,1.5,10,15,1,32.2474487139159,7.75255128608411,0.00451810690444555,0.00754497580289102,0.344339376672852,0.0252706425074976,101.144581553004,35.013718798273
100,1.5,10,15,1,84.0512483795333,5.94875162046672,0.00390864484307348,0.0067381868497933,0.224901028416556,0.0450906592859981,1574784478.36047,434108502.968643
150,1.5,10,15,1,134.420493633626,5.57950636637436,0.00342786186751842,0.00598113795381797,0.215365670478203,0.0466532143007687,1900881535.86511,599963767.534527
50,0.5,2,4,1,45.8174242292714,2.18257577072857,0.0277816132688037,NA,0.134072118001947,0.312519446379354,2328.16367018362,477.292620166857
100,0.5,2,4,1,95.9148164229596,2.0851835770404,0.0196351539628059,NA,0.101557108694252,0.313935963758733,39973135.2082159,9002425.38632907
150,0.5,2,4,1,145.94442299442,2.05557700558019,0.0160900369928896,NA,0.085400030686686,0.314408402064212,1861913481.09543,431182060.772306
50,1,2,4,1,45.8174242292714,2.18257577072857,0.0241423660174043,NA,0.180208080094417,0.26348457077968,233396.072792931,59653.3701734441
100,1,2,4,1,95.9148164229596,2.0851835770404,0.0175414277547424,NA,0.142878403487442,0.266195179499342,2217735298.04741,618285935.836585
150,1,2,4,1,145.94442299442,2.05557700558019,0.0144677192859573,NA,0.122223794397561,0.267100759511085,1825824740.68208,522317435.488077
50,1.5,2,4,1,45.8174242292714,2.18257577072857,0.0193537288815548,NA,0.219585976175727,0.217374496186593,7902920.73722466,2173068.82517892
100,1.5,2,4,1,95.9148164229596,2.0851835770404,0.0143021647484893,NA,0.18020689248869,0.221142096086785,2248147894.12664,677398829.265722
150,1.5,2,4,1,145.94442299442,2.05557700558019,0.011854965549287,NA,0.156426026814616,0.222404642032549,1857224648.33028,575335506.334359
50,0.5,3,6,1,43.5561711201316,3.44382887986842,0.0194965198543248,0.0256307506156609,0.148620262848285,0.206840473707279,662.597031947989,148.308358233913
100,0.5,3,6,1,93.8017659699928,3.19823403000718,0.0136728002386728,0.0186759841060667,0.115296235987646,0.208378295918278,5641463.95590271,1437064.62817036
150,0.5,3,6,1,143.872224634439,3.12777536556059,0.0112133082283814,0.015525967227998,0.0979668739391635,0.20889070974016,1855905977.33725,493090910.191496
50,1,3,6,1,43.5561711201316,3.44382887986842,0.0125272504716582,0.0229919766611924,0.183114680706876,0.141747190440383,17113.4280327416,4402.68351510303
100,1,3,6,1,93.8017659699928,3.19823403000718,0.0092920291012066,0.0179013951336037,0.151661208072228,0.144476842675477,2290653271.60477,685796074.397596
150,1,3,6,1,143.872224634439,3.12777536556059,0.0077100916065323,0.0151613227528937,0.131712562843944,0.145389919949592,1856219663.80545,579920561.501591
50,1.5,3,6,1,43.5561711201316,3.44382887986842,0.00734143630060032,0.020206394851292,0.209093402018774,0.0901160806475733,310595.965249426,82326.5888855827
100,1.5,3,6,1,93.8017659699928,3.19823403000718,0.00566068699598301,0.0165288686735313,0.18131630104182,0.0933381478941019,2235027189.06932,700331680.350805
150,1.5,3,6,1,143.872224634439,3.12777536556059,0.00474922877591849,0.0142553188767001,0.160339375564965,0.0944257625351262,1883379412.1356,619150200.240388
50,0.5,4,8,1,41.1383571472171,4.86164285278295,0.0146287615898341,0.0192806877190326,0.213853301713164,0.111974944047805,251.893258608986,59.0718707348834
100,0.5,4,8,1,91.6348484585428,4.36515154145714,0.010001209091229,0.0136502373636233,0.126231862023739,0.144595130356215,999475.029536033,268518.62936805
150,0.5,4,8,1,141.767724987817,4.23227501218322,0.00822911197372227,0.0113593231885997,0.108548501563996,0.145161827056837,1707801636.73608,486785113.745148
50,1,4,8,1,41.1383571472171,4.86164285278295,0.00686557139507943,0.0131949602289356,0.265995389018006,0.0566124032995902,2055.66690700197,491.857473322943
100,1,4,8,1,91.6348484585428,4.36515154145714,0.00522042408191636,0.0104080903897922,0.157214131494157,0.0805031638321408,2129777950.22998,645226962.82446
150,1,4,8,1,141.767724987817,4.23227501218322,0.00438268639803067,0.00886629399592098,0.13899735490119,0.0814111527248121,1860313169.04093,600543105.095905
50,1.5,4,8,1,41.1383571472171,4.86164285278295,0.00288359809138715,0.00915076409205213,0.309944265121812,0.0247288446163336,16687.8446473376,3916.19099561481
100,1.5,4,8,1,91.6348484585428,4.36515154145714,0.00236622603607874,0.00778560676019175,0.180070688922048,0.039253374997094,2349568082.96104,725509244.7115
150,1.5,4,8,1,141.767724987817,4.23227501218322,0.00202787139959686,0.00678567290147067,0.162876352598561,0.0401203917248285,1846640798.11289,613799958.020812
50,0.5,5,10,1,38.5078105935821,6.49218940641788,0.0111073775999946,0.0146835667632606,0.215433681714438,0.0818003394152593,121.036042515405,38.2793512150641
100,0.5,5,10,1,89.4076365356005,5.59236346439948,0.00754077356804907,0.0102811159834013,0.180305554991383,0.0837924196894498,214531.3948453,58522.1817057402
150,0.5,5,10,1,139.628607910488,5.37139208951224,0.00620111396959677,0.00853691487471277,0.117265082513538,0.104566329420644,1117337714.781,330062241.342944
50,1,5,10,1,38.5078105935821,6.49218940641788,0.0037235828392591,0.00745913252866027,0.241755595133295,0.0322020038544647,387.481403917093,119.528850995802
100,1,5,10,1,89.4076365356005,5.59236346439948,0.00301629747487915,0.00620364023698146,0.236267451563061,0.0347359613323926,845182705.266343,250630376.292196
150,1,5,10,1,139.628607910488,5.37139208951224,0.0025616327686792,0.00532340917438225,0.144012078176223,0.0468547479615175,1891416074.08405,613180875.48678
50,1.5,5,10,1,38.5078105935821,6.49218940641788,0.00108803813360021,0.00393162087810457,0.26449951070414,0.0102194373280034,1423.13908186,440.898138608364
100,1.5,5,10,1,89.4076365356005,5.59236346439948,0.00100848102243252,0.00370396433060258,0.283206515578148,0.0118931484158443,2356636809.39125,694698115.124719
150,1.5,5,10,1,139.628607910488,5.37139208951224,0.000885862983670719,0.00328330228939811,0.163407092028141,0.0173608699952167,1865794772.80181,611275819.682845
50,0.5,6,12,1,35.5646599662505,8.43534003374946,0.00871056529294372,0.0115626214757096,0.264965793810311,0.050863016183697,69.6123654823998,27.3623336239536
100,0.5,6,12,1,87.1123422402632,6.88765775973685,0.00571796210332122,0.00779363069414268,0.182598672834874,0.0629106287335561,54327.7004285116,14671.1481857161
150,0.5,6,12,1,137.452272687814,6.54772731218571,0.00475948327986971,0.00654044025738196,0.163847972425088,0.0636029984474161,372052474.325877,111489833.268782
50,1,6,12,1,35.5646599662505,8.43534003374946,0.00204024278676175,0.00424166362850798,0.28260656808679,0.0144530089544001,112.420826991589,40.4551788594522
100,1,6,12,1,87.1123422402632,6.88765775973685,0.00174058388116532,0.00368497976997086,0.227346895072439,0.0205352592264172,87079055.0701899,24683905.6536195
150,1,6,12,1,137.452272687814,6.54772731218571,0.00152004052878875,0.00324026138855005,0.214194513035305,0.0212728254139075,1915845829.67521,612577657.699484
50,1.5,6,12,1,35.5646599662505,8.43534003374946,0.000398040641904457,0.00161435166907839,0.30281732041116,0.00310726434822044,208.012576247118,71.6634286687488
100,1.5,6,12,1,87.1123422402632,6.88765775973685,0.000425190145856984,0.00172657539411091,0.2621316048322,0.00521756000454004,2261673369.14326,621102792.213411
150,1.5,6,12,1,137.452272687814,6.54772731218571,0.000390597320279786,0.0015908259673727,0.256891713209959,0.00559825641677316,1886148518.58728,598813115.507989
50,0.5,7,14,1,32.0948100502085,10.9051899497915,0.00715265726698958,0.00954303539814854,0.365413960965932,0.0286653268007348,45.3357641257963,21.6386837940978
100,0.5,7,14,1,84.7393776099978,8.26062239000222,0.00435676370699222,0.00594049114991653,0.18303295836727,0.0478404130768214,15949.6557536182,5185.75273294282
150,0.5,7,14,1,135.235782728386,7.76421727161421,0.00366709056883995,0.00503501462127287,0.167007062793316,0.0485591688955174,86270750.050612,25835105.580774
50,1,7,14,1,32.0948100502085,10.9051899497915,0.00114000619813522,0.00245176112005112,0.373936834549937,0.00552871971272131,47.4443631098468,20.2825149571432
100,1,7,14,1,84.7393776099978,8.26062239000222,0.000999550024376858,0.00217268080170216,0.216931463474291,0.0121841913495487,7987516.49083334,2865762.47563854
150,1,7,14,1,135.235782728386,7.76421727161421,0.000900843391081589,0.00196640489548828,0.209664838505752,0.0128004218510845,1918039053.06277,596888052.022283
50,1.5,7,14,1,32.0948100502085,10.9051899497915,0.000142653982261497,0.00064030124150261,0.389939094215109,0.00076478804444193,54.4975809278922,21.2521468159373
100,1.5,7,14,1,84.7393776099978,8.26062239000222,0.00017661633071766,0.000784518881154606,0.240787654543415,0.00228021166483074,1149020298.21651,422556261.904133
150,1.5,7,14,1,135.235782728386,7.76421727161421,0.000171014556617611,0.000758495152915045,0.243842775457384,0.00251572576146483,1914922205.35224,581266028.679091
50,0.5,8,16,1,27.4031242374328,14.5968757625672,0.00649312656545641,0.00870470496858228,0.548214140680069,0.0152910418532031,31.5519041957929,21.114150044892
100,0.5,8,16,1,82.2767142944341,9.72328570556589,0.00334737311617849,0.00456793166532158,0.221293784078126,0.0313601653129794,5367.74771180305,1644.95958676216
150,0.5,8,16,1,132.975801729385,9.02419827061534,0.0028356291657418,0.00389283586401362,0.168949750054904,0.0374115583386913,19604882.6283812,7049657.84904615
50,1,8,16,1,27.4031242374328,14.5968757625672,0.000686870209926529,0.00152231544216301,0.540854730585837,0.00190408863315851,25.8528383632018,16.4784678117533
100,1,8,16,1,82.2767142944341,9.72328570556589,0.000571939773208684,0.00127285769982399,0.268595361321567,0.00585566122556597,890356.49106911,290111.451817967
150,1,8,16,1,132.975801729385,9.02419827061534,0.000532563044006492,0.00118785483038608,0.204137200137069,0.00771916125889198,1920449079.82169,756223354.126905
50,1.5,8,16,1,27.4031242374328,14.5968757625672,5.30309261603884e-05,0.000259924282392526,0.539486780023589,0.000161998577293639,23.1521854130405,14.206147564263
100,1.5,8,16,1,82.2767142944341,9.72328570556589,7.23205868972171e-05,0.000347653776853744,0.304505354625043,0.000768647430735484,102476642.658804,33251780.2500954
150,1.5,8,16,1,132.975801729385,9.02419827061534,7.42589490226848e-05,0.000355290152605194,0.23053616531428,0.00112780668215546,1878108599.99562,763204237.412164
100,0.5,9,18,1,79.7089169661946,11.2910830338054,0.00254840682363531,0.0034820949528968,0.215028551270371,0.0242819415399869,2056.57431721381,694.043092071535
150,0.5,9,18,1,130.668513360395,10.3314866396053,0.00219464649794331,0.00301399645909578,0.169739334964579,0.0289972413044112,4822430.41682276,1677207.27905372
100,1,9,18,1,79.7089169661946,11.2910830338054,0.000320096047436551,0.000727402047264841,0.248040304374304,0.00346472515298183,122492.411754177,45001.0634151914
150,1,9,18,1,130.668513360395,10.3314866396053,0.000313069942875436,0.000711898131198906,0.197617952967325,0.00465281007821937,1904198197.62118,707195908.658625
100,1.5,9,18,1,79.7089169661946,11.2910830338054,2.86390733606663e-05,0.000147505125357509,0.270492099490042,0.000329113530342093,6482988.74189505,2445943.618955
150,1.5,9,18,1,130.668513360395,10.3314866396053,3.18752283952886e-05,0.000163022539821854,0.216808302413898,0.000503158059198556,1983632582.08732,745873010.766399
100,0.5,10,20,1,77.0156211871642,12.9843788128358,0.00195114184357589,0.00266993453085678,0.243213140840474,0.0164449324356798,892.866351693831,279.807023011616
150,0.5,10,20,1,128.309518948453,11.690481051547,0.00170457536704557,0.0023426143607588,0.204246367814743,0.0195427845110386,1301410.12260496,435153.74574463
100,1,10,20,1,77.0156211871642,12.9843788128358,0.000177274222571679,0.000410245013623341,0.28247922986602,0.00169407382222755,20720.3539882186,6671.19376723963
150,1,10,20,1,128.309518948453,11.690481051547,0.000183411747335217,0.000424240485274636,0.246547072196595,0.00230364744845438,1892630091.03086,658485796.743294
100,1.5,10,20,1,77.0156211871642,12.9843788128358,1.10784593527984e-05,6.05802536293569e-05,0.310561279939542,0.000111448562521677,502275.262391557,160566.828151304
150,1.5,10,20,1,128.309518948453,11.690481051547,1.35516684709747e-05,7.34709491940465e-05,0.279006730625225,0.000176726210145278,1955622897.29568,674560166.04107
50,0.5,4,6,2,43.712315177208,2.28768482279202,0.0313235017669838,NA,0.137773374645676,0.354378014217314,4321.70420667373,914.99335625884
100,0.5,4,6,2,93.8693797647189,2.13062023528114,0.0223197950433066,NA,0.105866899137181,0.356116727737685,851261210.031679,203140098.418535
150,0.5,4,6,2,143.915442605966,2.08455739403441,0.0183318599013966,NA,0.0894416430503663,0.356696696436272,2186664691.80452,539605677.753048
50,1,4,6,2,43.712315177208,2.28768482279202,0.0297327287059577,NA,0.180508610766552,0.316660239187255,785137.671018584,206754.151955219
100,1,4,6,2,93.8693797647189,2.13062023528114,0.0218252698591902,NA,0.145949786659884,0.320040984248124,2731600972.86987,805420903.859143
150,1,4,6,2,143.915442605966,2.08455739403441,0.0180600555026804,NA,0.125696209064691,0.321170286684374,2202861510.73421,671091430.309193
50,1.5,4,6,2,43.712315177208,2.28768482279202,0.0262015869870005,NA,0.214287219391269,0.28027688755542,63053748.4406976,17856316.8465542
100,1.5,4,6,2,93.8693797647189,2.13062023528114,0.0196132369385773,NA,0.180220371366738,0.28514256654375,2683152300.46263,856914931.814595
150,1.5,4,6,2,143.915442605966,2.08455739403441,0.0163229526540006,NA,0.157750873362026,0.286771701049207,2175801827.33649,719890936.628983
50,0.5,5,7.5,2,42.0256241897666,2.97437581023336,0.0269404327699174,0.0327916245642251,0.176425957924912,0.247170143933925,1541.80985140353,257.324396123408
100,0.5,5,7.5,2,92.2911821679223,2.70881783207771,0.019045629210146,0.0242157575591829,0.14042792574041,0.249170024257369,204621004.934824,39672043.6037592
150,0.5,5,7.5,2,142.365943062411,2.63405693758939,0.0156330412840198,0.0201990327431667,0.12035986992094,0.249836204450901,2190607426.01039,443563066.926923
50,1,5,7.5,2,42.0256241897666,2.97437581023336,0.0228861510199153,0.0339905154993472,0.231558753892818,0.203262808198669,92114.80988406,17384.0750277485
100,1,5,7.5,2,92.2911821679223,2.70881783207771,0.0169285749527353,0.0266714757713943,0.19798430761838,0.207091546812045,2739379285.9226,607403693.738458
150,1,5,7.5,2,142.365943062411,2.63405693758939,0.0140373764666579,0.0226815841185431,0.174435666798601,0.208368497301244,2232588087.79961,517808982.414167
50,1.5,5,7.5,2,42.0256241897666,2.97437581023336,0.0181814416340321,0.0333585082323494,0.276178927234393,0.163307349213464,3898741.35106983,728502.52905023
100,1.5,5,7.5,2,92.2911821679223,2.70881783207771,0.013865561658943,0.0274313397446262,0.249401990477933,0.168623787438225,2686434595.34868,599959754.734425
150,1.5,5,7.5,2,142.365943062411,2.63405693758939,0.0115962901508236,0.02375516672145,0.224976684425285,0.170404101549348,2162266286.08433,508082253.08625
50,0.5,6,9,2,40.2756668824971,3.72433311750293,0.0236416238597783,0.0284879726097697,0.209961804350322,0.181913033919495,656.954659406169,145.830361359807
100,0.5,6,9,2,90.692104549907,3.30789545009305,0.0164403472726046,0.020671178884434,0.118478658068557,0.242384560256755,45504033.1624758,12011990.6273003
150,0.5,6,9,2,140.804069647078,3.19593035292171,0.0135252539736977,0.0172559623283399,0.101389071760108,0.243051425927234,2213696450.58893,616285225.410235
50,1,6,9,2,40.2756668824971,3.72433311750293,0.0179162049444263,0.0263949569176434,0.272656876496612,0.137234762995223,14573.5222907384,3662.34285917633
100,1,6,9,2,90.692104549907,3.30789545009305,0.0133474039094903,0.0207232709390737,0.152167631458733,0.194268071220128,2755300795.29033,854681727.626619
150,1,6,9,2,140.804069647078,3.19593035292171,0.0111329065644509,0.0176575091893135,0.133595213204535,0.195533899819073,2220701132.26018,728433789.687159
50,1.5,6,9,2,40.2756668824971,3.72433311750293,0.0127886150267655,0.0235478387073867,0.323775879354177,0.0995542117218811,301530.087713228,77457.3996666265
100,1.5,6,9,2,90.692104549907,3.30789545009305,0.00998044448908808,0.0195720044094629,0.177324750407535,0.151130809043769,2866872562.30694,930225570.770975
150,1.5,6,9,2,140.804069647078,3.19593035292171,0.0084285765918549,0.0169979062005386,0.158985029476699,0.152851844523251,2174454319.63347,751511164.896955
50,0.5,7,10.5,2,38.4484512566783,4.55154874332171,0.0210712476795599,0.0251817738980618,0.238737948455581,0.139833486708347,326.601938898483,86.9129156800816
100,0.5,7,10.5,2,89.0705297124666,3.92947028753343,0.014437269810116,0.0179853606439757,0.148178119435827,0.178713353405958,10989751.2363072,2438233.49557717
150,0.5,7,10.5,2,139.2292403619,3.77075963810017,0.0118870964247316,0.0150098610013139,0.128758897993136,0.179486538947066,2224613695.91461,527157109.780139
50,1,7,10.5,2,38.4484512566783,4.55154874332171,0.0141323431036882,0.0207171859522017,0.303197129855356,0.0964996372862516,3030.03007521058,883.512911265545
100,1,7,10.5,2,89.0705297124666,3.92947028753343,0.010721380627004,0.0164681738805916,0.194464912088604,0.131494098289181,2788738686.92217,678736785.450092
150,1,7,10.5,2,139.2292403619,3.77075963810017,0.00899224272808501,0.0140680544975696,0.174800332481113,0.132927154143551,2237159602.60738,585470431.246992
50,1.5,7,10.5,2,38.4484512566783,4.55154874332171,0.00899807399797555,0.0166953404447936,0.356518048853175,0.0629343375660929,30948.5551725047,9345.86041081365
100,1.5,7,10.5,2,89.0705297124666,3.92947028753343,0.00731270278686478,0.0142857373909691,0.231313484162783,0.0923525672368871,2896482512.28442,690063465.468897
150,1.5,7,10.5,2,139.2292403619,3.77075963810017,0.00624111350306981,0.0124718519269495,0.213799826604327,0.0941926292651141,2188768796.51058,567649378.278302
50,0.5,8,12,2,36.52417469626,5.47582530373998,0.0186490312127198,0.022153117787264,0.20867864380406,0.135219915687347,185.673797067365,56.7539265437868
100,0.5,8,12,2,87.424630354416,4.57536964558404,0.0127770485377346,0.0157980802223663,0.176369721290465,0.137861950886969,2951246.24380997,804521.051265665
150,0.5,8,12,2,137.640828326185,4.35917167381547,0.0104954387195667,0.0131428570500801,0.111307104157981,0.175137562108416,2236895549.53129,659108805.912692
50,1,8,12,2,36.52417469626,5.47582530373998,0.0109753968888165,0.0160605845023658,0.239873116817467,0.0885198539955778,817.339240550919,257.888759819149
100,1,8,12,2,87.424630354416,4.57536964558404,0.00867637641336527,0.0132300002239459,0.234464868652014,0.0932145079204242,2853599970.54413,874880239.847959
150,1,8,12,2,137.640828326185,4.35917167381547,0.00730314413627603,0.0113159127194787,0.139310289369054,0.125058568351116,2242514621.93377,749275841.602832
50,1.5,8,12,2,36.52417469626,5.47582530373998,0.00616789610228761,0.0115793814313788,0.263788205853671,0.053721680063756,4294.91342626376,1394.01013536689
100,1.5,8,12,2,87.424630354416,4.57536964558404,0.0053866435778785,0.0105309820272903,0.282231252615439,0.0592178676554359,2914543302.49857,904849673.470661
150,1.5,8,12,2,137.640828326185,4.35917167381547,0.00464264073978218,0.00924500045289295,0.159051108092935,0.0843853168419488,2250955277.61988,772378833.116005
50,0.5,9,13.5,2,34.4731886124821,6.52681138751788,0.0173034754447452,0.020456734980615,0.28673316010294,0.0895815542857868,117.490759776295,40.7956199541701
100,0.5,9,13.5,2,85.7523291251575,5.24767087484253,0.0112932864463726,0.0138807426160341,0.1536408832891,0.134115789997503,877333.877222214,274897.860476954
150,0.5,9,13.5,2,136.03815682486,4.96184317513958,0.00935790596029924,0.0116380427596239,0.135722419567223,0.135000668668623,2215676662.18538,566621165.509813
50,1,9,13.5,2,34.4731886124821,6.52681138751788,0.00885252663713671,0.0129412733061538,0.33450776970057,0.0509058529961864,283.555894542105,94.4388382911812
100,1,9,13.5,2,85.7523291251575,5.24767087484253,0.00700314768911784,0.0106309728258706,0.189449388792798,0.08677744843483,2537413535.39852,908265455.117268
150,1,9,13.5,2,136.03815682486,4.96184317513958,0.00598801710912402,0.00921556727501273,0.174601283448708,0.0883362716767635,2253012003.63123,615117955.365134
50,1.5,9,13.5,2,34.4731886124821,6.52681138751788,0.00431643764827794,0.00820650506206463,0.37940183776314,0.0262643096589548,819.554194136098,270.838490075406
100,1.5,9,13.5,2,85.7523291251575,5.24767087484253,0.00394628244457301,0.00774885823107574,0.214450515367111,0.0519006138194047,2899208302.61503,1074315528.93831
150,1.5,9,13.5,2,136.03815682486,4.96184317513958,0.00348102993755967,0.00693447326428616,0.204586474438135,0.053684422377414,2202865332.39083,583027898.773036
50,0.5,10,15,2,32.2474487139159,7.75255128608411,0.0158622423996008,0.0187038000343122,0.309613325409157,0.0734261759511385,81.3572832859252,31.9051776167868
100,0.5,10,15,2,84.0512483795333,5.94875162046672,0.0100815461591723,0.0123298001886531,0.177732194256079,0.106557476954486,286525.404538689,77439.8396793335
150,0.5,10,15,2,134.420493633626,5.57950636637436,0.0083801978805621,0.0103633784104082,0.159731310306899,0.107529328432114,2120182750.93634,638867092.528793
50,1,10,15,2,32.2474487139159,7.75255128608411,0.00701767686133828,0.010275871271355,0.33990934110686,0.0374597525055184,124.663809633762,44.4026469284043
100,1,10,15,2,84.0512483795333,5.94875162046672,0.00569451825498775,0.00862153496837007,0.221788622630511,0.0629184014862158,1334004713.85548,388550135.153816
150,1,10,15,2,134.420493633626,5.57950636637436,0.00492661976446506,0.00754813249338065,0.209726919270641,0.0645380697619011,2206398643.38083,728164621.571999
50,1.5,10,15,2,32.2474487139159,7.75255128608411,0.00291914563159877,0.00563283819414028,0.372008590033862,0.0169608263177029,219.226972185479,73.0206720743423
100,1.5,10,15,2,84.0512483795333,5.94875162046672,0.00290247329367683,0.00573663532300526,0.254138551868507,0.033734467090942,3013656437.5596,859395189.447395
150,1.5,10,15,2,134.420493633626,5.57950636637436,0.00261389401967714,0.00522427481824409,0.250374717765213,0.0354219116332226,2223869008.50786,735809490.170614
50,0.5,2,4,2,45.8174242292714,2.18257577072857,0.0294387686507574,NA,0.154709626270454,0.331385200154582,18245.895611277,4352.50169102481
100,0.5,2,4,2,95.9148164229596,2.0851835770404,0.0211283983866847,NA,0.119745847252675,0.333096255852044,2202818499.60993,575689524.963675
150,0.5,2,4,2,145.94442299442,2.05557700558019,0.0173716334657244,NA,0.101447148353477,0.333667128445487,2166639953.90645,581219885.398835
50,1,2,4,2,45.8174242292714,2.18257577072857,0.0248519106671472,NA,0.213178359910793,0.272775056198084,13245158.0863781,3824932.65780326
100,1,2,4,2,95.9148164229596,2.0851835770404,0.0182511509112876,NA,0.17330494260782,0.275979922574653,2773631263.32428,873276885.436145
150,1,2,4,2,145.94442299442,2.05557700558019,0.0151015546163559,NA,0.149848534526688,0.277051638056256,2197814867.0379,710182295.529778
50,1.5,2,4,2,45.8174242292714,2.18257577072857,0.0192059710876038,NA,0.263707607090148,0.219033894954467,995450765.42294,303727967.313135
100,1.5,2,4,2,95.9148164229596,2.0851835770404,0.0143598008344007,NA,0.223341417419475,0.223364445767835,2628711955.1132,881561207.033518
150,1.5,2,4,2,145.94442299442,2.05557700558019,0.0119455671344106,NA,0.196669312531487,0.224818260096323,2152710280.35145,742994042.504768
50,0.5,3,6,2,43.5561711201316,3.44382887986842,0.0191311785458298,0.026619798743057,0.165665258664474,0.205828614341845,2914.09588690661,725.376710431557
100,0.5,3,6,2,93.8017659699928,3.19823403000718,0.0137872469283132,0.0199817767165723,0.132555701516802,0.207756274143724,604286466.348678,174064327.545338
150,0.5,3,6,2,143.872224634439,3.12777536556059,0.0113606435542884,0.0167255083317422,0.113661287130564,0.208399025460193,2193733217.41746,658116251.768248
50,1,3,6,2,43.5561711201316,3.44382887986842,0.0114211400474272,0.0235779609070388,0.207515510326853,0.131918660861703,332269.4587486,93440.7624220868
100,1,3,6,2,93.8017659699928,3.19823403000718,0.00864866623596888,0.0188704963752079,0.177258719140422,0.135133948909146,2739884214.60674,900138465.882134
150,1,3,6,2,143.872224634439,3.12777536556059,0.00721750688713505,0.0161433509118527,0.155865021495734,0.136212462717514,2210295363.96662,758909690.525293
50,1.5,3,6,2,43.5561711201316,3.44382887986842,0.0061537144585157,0.0205516383292533,0.238568696233842,0.0777367405744943,18871187.9632962,5352701.69119327
100,1.5,3,6,2,93.8017659699928,3.19823403000718,0.00486923669099294,0.0174082606645869,0.214712759028351,0.0812258096851246,2653456125.17425,898794194.824906
150,1.5,3,6,2,143.872224634439,3.12777536556059,0.00411600882981793,0.0152252592755667,0.192879642222186,0.0824107741287061,2144027926.61396,764274914.054134
50,0.5,4,8,2,41.1383571472171,4.86164285278295,0.0132104680764913,0.0185394238806721,0.235838709855703,0.102231186024752,700.674019543436,171.288700576738
